# Title : in-situ platforms catalog
# Description : catalog of available MED in-situ platforms
# Project : Copernicus (generated by Hellenic Centre for Marine Research-GREECE)
# Format version : 1.0
# Date of update : 20200330051707
# platform_code,creation_date,update_date,wmo_platform_code,data_source,institution,institution_edmo_code,parameter,last_latitude_observation,last_longitude_observation,last_date_observation
6900118,2019-05-07T17:46:45Z,2019-05-07T17:46:45Z,6900118,GL_PR_PF_6900118,University of Washington (Seattle),3839, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,40.028,24.415,2005-04-18T08:37:08Z
6900119,2019-05-07T17:47:41Z,2019-05-07T17:47:41Z,6900119,GL_PR_PF_6900119,University of Washington (Seattle),3839, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,36.124,30.601,2008-10-13T23:04:35Z
6900120,2019-05-07T17:47:42Z,2019-05-07T17:47:42Z,6900120,GL_PR_PF_6900120,University of Washington (Seattle),3839, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,35.33,25.286,2006-08-25T09:44:58Z
6900121,2019-05-07T17:47:42Z,2019-05-07T17:47:42Z,6900121,GL_PR_PF_6900121,University of Washington (Seattle),3839, PRES PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR TEMP PSAL,47.65,-122.315,2008-04-17T20:45:16Z
6900226,2019-06-29T12:24:22Z,2019-06-29T12:24:22Z,6900226,GL_PR_PF_6900226,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,41.167,3.548,2003-11-07T06:44:48Z
6900227,2019-06-29T12:24:21Z,2019-06-29T12:24:21Z,6900227,GL_PR_PF_6900227,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,41.05,2.881,2003-11-07T04:36:27Z
6900228,2019-05-07T17:53:49Z,2019-05-07T17:53:49Z,6900228,GL_PR_PF_6900228,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR,41.23,3.79,2003-11-07T05:06:00Z
6900229,2019-05-07T17:53:49Z,2019-05-07T17:53:49Z,6900229,GL_PR_PF_6900229,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR,41.283,3.875,2003-11-07T05:05:00Z
6900278,2019-06-29T12:26:26Z,2019-06-29T12:26:26Z,6900278,GL_PR_PF_6900278,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.376,-1.374,2005-07-30T07:21:10Z
6900279,2019-06-29T12:26:26Z,2019-06-29T12:26:26Z,6900279,GL_PR_PF_6900279,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,39.545,2.717,2005-12-02T13:29:44Z
6900280,2019-06-29T12:26:26Z,2019-06-29T12:26:26Z,6900280,GL_PR_PF_6900280,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,42.055,11.26,2007-11-04T04:43:29Z
6900281,2019-10-05T21:46:04Z,2019-10-05T21:46:04Z,6900281,GL_PR_PF_6900281,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.362,11.001,2009-05-31T16:25:10Z
6900282,2019-09-28T07:28:21Z,2019-09-28T07:28:21Z,6900282,GL_PR_PF_6900282,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,43.438,8.872,2008-04-26T04:42:53Z
6900285,2019-08-31T11:28:51Z,2019-08-31T11:28:51Z,6900285,GL_PR_PF_6900285,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,38.503,16.589,2006-05-31T00:23:23Z
6900286,2019-07-07T04:53:03Z,2019-07-07T04:53:03Z,6900286,GL_PR_PF_6900286,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,33.071,19.284,2009-12-21T00:45:51Z
6900287,2019-06-29T12:27:26Z,2019-06-29T12:27:26Z,6900287,GL_PR_PF_6900287,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,30.986,28.737,2005-09-02T06:30:13Z
6900291,2019-09-21T10:27:12Z,2019-09-21T10:27:12Z,6900291,GL_PR_PF_6900291,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR,41.934,8.059,2005-10-14T02:45:00Z
6900292,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900292,GL_PR_PF_6900292,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR,39.31,0.54,2007-04-28T01:26:00Z
6900293,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900293,GL_PR_PF_6900293,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,40.094,3.532,2007-03-08T04:24:00Z
6900294,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900294,GL_PR_PF_6900294,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,38.416,13.349,2005-09-05T01:52:00Z
6900295,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900295,GL_PR_PF_6900295,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,37.545,5.267,2005-03-22T02:15:00Z
6900297,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900297,GL_PR_PF_6900297,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,34.185,28.983,2005-01-15T01:16:00Z
6900298,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900298,GL_PR_PF_6900298,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,32.181,17.355,2005-03-21T01:56:00Z
6900299,2019-05-07T17:59:09Z,2019-05-07T17:59:09Z,6900299,GL_PR_PF_6900299,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,36.404,22.369,2006-03-04T02:06:00Z
6900300,2019-06-29T12:27:26Z,2019-06-29T12:27:26Z,6900300,GL_PR_PF_6900300,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP PSAL,38.444,-0.048,2006-03-26T06:22:05Z
6900301,2019-06-29T12:27:28Z,2019-06-29T12:27:28Z,6900301,GL_PR_PF_6900301,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,32.191,30.5,2007-06-14T14:05:18Z
6900302,2019-06-29T12:27:28Z,2019-06-29T12:27:28Z,6900302,GL_PR_PF_6900302,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,32.737,18.738,2007-09-18T03:42:01Z
6900316,2020-02-23T17:49:01Z,2020-02-23T17:49:01Z,6900316,GL_PR_PF_6900316,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED TEMP PSAL PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,40.047,14.952,2014-08-13T00:27:43Z
6900317,2019-05-22T18:00:27Z,2019-05-22T18:00:27Z,6900317,GL_PR_PF_6900317_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,37.156,8.961,2015-01-28T13:52:41Z
6900320,2019-05-22T18:06:43Z,2019-05-22T18:06:43Z,6900320,GL_PR_PF_6900320_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,41.546,6.916,2016-12-16T20:10:54Z
6900321,2019-11-26T13:22:00Z,2019-11-26T13:22:00Z,6900321,GL_PR_PF_6900321_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,35.773,-5.319,2015-12-24T15:48:06Z
6900377,2019-05-22T18:16:41Z,2019-05-22T18:16:41Z,6900377,GL_PR_PF_6900377_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL_ADJUSTED_ERROR PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL,39.364,5.831,2016-05-04T21:18:58Z
6900378,2019-05-22T18:18:11Z,2019-05-22T18:18:11Z,6900378,GL_PR_PF_6900378_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PRES_ADJUSTED_ERROR PSAL_ADJUSTED TEMP_ADJUSTED TEMP PRES_ADJUSTED PSAL,37.359,0.904,2016-01-30T19:21:08Z
6900416,2019-05-22T18:27:10Z,2019-05-22T18:27:10Z,6900416,GL_PR_PF_6900416_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,32.148,26.864,2017-01-12T17:32:44Z
6900417,2019-12-03T12:47:32Z,2019-12-03T12:47:32Z,6900417,GL_PR_PF_6900417_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED,35.268,-2.49,2017-01-06T23:53:40Z
6900418,2019-11-29T09:23:21Z,2019-11-29T09:23:21Z,6900418,GL_PR_PF_6900418_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,38.179,5.9,2017-01-12T02:12:51Z
6900419,2019-05-22T18:30:13Z,2019-05-22T18:30:13Z,6900419,GL_PR_PF_6900419_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,34.525,34.309,2017-01-11T22:05:28Z
6900421,2019-05-22T18:31:12Z,2019-05-22T18:31:12Z,6900421,GL_PR_PF_6900421_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,35.71,30.478,2017-05-11T05:39:53Z
6900422,2019-05-22T18:32:25Z,2019-05-22T18:32:25Z,6900422,GL_PR_PF_6900422_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,33.882,25.262,2017-05-11T02:11:30Z
6900423,2019-05-22T18:33:44Z,2019-05-22T18:33:44Z,6900423,GL_PR_PF_6900423_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,36.165,20.205,2017-05-15T11:06:32Z
6900424,2019-05-22T18:35:28Z,2019-05-22T18:35:28Z,6900424,GL_PR_PF_6900424_YYYYMM,Naval Oceanographic Office (NAVO),3577, PRES PSAL_ADJUSTED PSAL TEMP PRES_ADJUSTED TEMP_ADJUSTED,37.47,18.476,2017-04-13T18:09:45Z
6900453,2020-01-13T06:32:10Z,2020-01-13T06:32:10Z,6900453,GL_PR_PF_6900453,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120, PRES PRES_ADJUSTED TEMP PSAL PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,40.327,1.962,2011-09-02T07:09:32Z
6900454,2019-05-07T18:18:02Z,2019-05-07T18:18:02Z,6900454,GL_PR_PF_6900454,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR TEMP PSAL,32.263,26.894,2007-08-09T07:08:00Z
6900455,2019-05-07T18:18:03Z,2019-05-07T18:18:03Z,6900455,GL_PR_PF_6900455,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR,31.142,28.45,2008-11-14T05:07:00Z
6900456,2019-05-07T18:19:46Z,2019-05-07T18:19:46Z,6900456,GL_PR_PF_6900456,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PRES_ADJUSTED PRES_ADJUSTED_ERROR,44.171,9.495,2007-08-06T05:34:00Z
6900457,2019-05-07T18:19:46Z,2019-05-07T18:19:46Z,6900457,GL_PR_PF_6900457,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR TEMP PSAL,38.745,3.669,2009-07-16T06:43:00Z
6900501,2019-05-07T18:22:40Z,2019-05-07T18:22:40Z,6900501,GL_PR_PF_6900501,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,35.92,-0.308,2011-03-30T19:49:00Z
6900502,2019-05-07T18:22:39Z,2019-05-07T18:22:39Z,6900502,GL_PR_PF_6900502,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.368,0.01,2011-10-30T00:32:00Z
6900503,2019-08-31T11:28:51Z,2019-08-31T11:28:51Z,6900503,GL_PR_PF_6900503,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.608,0.969,2014-01-29T00:01:00Z
6900504,2019-05-07T18:22:41Z,2019-05-07T18:22:41Z,6900504,GL_PR_PF_6900504,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP PSAL,39.021,5.864,2013-10-27T04:11:00Z
6900505,2019-05-07T18:22:41Z,2019-05-07T18:22:41Z,6900505,GL_PR_PF_6900505,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,40.03,3.317,2009-10-16T20:38:00Z
6900635,2019-06-29T12:35:38Z,2019-06-29T12:35:38Z,6900635,GL_PR_PF_6900635,ICM  Institut de Ciencies del Mar - Barcelona,280, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.218,9.144,2012-02-27T06:18:39Z
6900636,2019-06-29T15:11:42Z,2019-06-29T15:11:42Z,6900636,GL_PR_PF_6900636_YYYYMM,ICM  Institut de Ciencies del Mar - Barcelona,280, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,38.234,3.51,2017-10-10T01:26:02Z
6900659,2019-06-29T15:12:34Z,2019-06-29T15:12:34Z,6900659,GL_PR_PF_6900659_YYYYMM,SOCIB (Spain),3410, PRES TEMP PSAL,41.702,4.19,2015-07-20T12:29:38Z
6900660,2019-06-29T12:35:35Z,2019-06-29T12:35:35Z,6900660,GL_PR_PF_6900660,SOCIB (Spain),3410, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,35.973,-0.112,2013-05-15T08:15:40Z
6900661,2019-06-29T12:36:38Z,2019-06-29T12:36:38Z,6900661,GL_PR_PF_6900661,SOCIB (Spain),3410, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,36.181,0.314,2012-05-13T08:52:57Z
6900662,2019-06-29T15:14:00Z,2019-06-29T15:14:00Z,6900662,GL_PR_PF_6900662_YYYYMM,SOCIB (Spain),3410, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,37.48,3.445,2016-01-01T06:46:14Z
6900663,2019-05-07T18:35:22Z,2019-05-07T18:35:22Z,6900663,GL_PR_PF_6900663,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,35.278,18.77,2012-01-01T00:56:00Z
6900664,2019-05-07T18:35:22Z,2019-05-07T18:35:22Z,6900664,GL_PR_PF_6900664,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.93,11.84,2010-05-16T00:52:00Z
6900665,2019-05-07T18:35:22Z,2019-05-07T18:35:22Z,6900665,GL_PR_PF_6900665,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,35.888,34.924,2009-12-25T00:42:00Z
6900674,2019-05-07T18:36:39Z,2019-05-07T18:36:39Z,6900674,GL_PR_PF_6900674,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,32.1228,16.7991,2010-05-09T10:40:46Z
6900677,2019-05-07T18:36:43Z,2019-05-07T18:36:43Z,6900677,GL_PR_PF_6900677,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,40.2366,3.513,2010-03-16T15:26:22Z
6900679,2019-05-07T18:36:43Z,2019-05-07T18:36:43Z,6900679,GL_PR_PF_6900679,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PSAL TEMP PRES_ADJUSTED PRES_ADJUSTED_ERROR PSAL_ADJUSTED PSAL_ADJUSTED_ERROR TEMP_ADJUSTED TEMP_ADJUSTED_ERROR,33.8564,26.3269,2011-01-07T15:24:24Z
6900698,2019-05-07T18:38:47Z,2019-05-07T18:38:47Z,6900698,GL_PR_PF_6900698,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,41.961,8.274,2009-06-26T00:37:00Z
6900699,2019-05-07T18:38:48Z,2019-05-07T18:38:48Z,6900699,GL_PR_PF_6900699,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,40.81,7.052,2012-07-24T01:12:00Z
6900700,2019-05-07T18:38:50Z,2019-05-07T18:38:50Z,6900700,GL_PR_PF_6900700,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,42.332,8.564,2012-05-01T21:44:00Z
6900712,2019-05-07T18:40:16Z,2019-05-07T18:40:16Z,6900712,GL_PR_PF_6900712,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,37.364,11.513,2011-01-15T20:21:00Z
6900786,2019-11-26T13:23:08Z,2019-11-26T13:23:08Z,6900786,GL_PR_PF_6900786_YYYYMM,SOCIB (Spain),3410, PRES TEMP PSAL PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR TEMP_ADJUSTED PSAL_ADJUSTED,40.215,1.586,2015-07-25T16:44:20Z
6900787,2019-05-22T22:28:24Z,2019-05-22T22:28:24Z,6900787,GL_PR_PF_6900787_YYYYMM,SOCIB (Spain),3410, PRES PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,39.032,6.385,2015-07-11T01:54:08Z
6900788,2019-11-26T13:23:08Z,2019-11-26T13:23:08Z,6900788,GL_PR_PF_6900788_YYYYMM,SOCIB (Spain),3410, PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED PRES_ADJUSTED_ERROR TEMP_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR,36.465,0.687,2015-02-25T17:00:10Z
6900794,2019-05-07T18:45:04Z,2019-05-07T18:45:04Z,6900794,GL_PR_PF_6900794,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054, PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR,33.89569,33.73871,2010-08-16T00:33:00Z
